50.0	0.844212102
100.0	2.8844070675
150.0	9.4416012245
200.0	17.2935431375
250.0	26.4741503785
300.0	48.3437387075
350.0	68.5107810645
400.0	91.6451847965
450.0	120.708318854
500.0	157.934923469
