50.0	0.86780732
100.0	2.7230606255
150.0	8.5062623295
200.0	15.531972094
250.0	23.278185114
300.0	42.7703482715
350.0	59.5616722775
400.0	79.8775330105
450.0	100.0271966005
500.0	133.1009666115
