50.0	0.069366548
100.0	0.433404738
150.0	1.506001332
200.0	4.32214707
250.0	8.85404107
300.0	15.906665065
350.0	26.272912743
400.0	40.23499459
450.0	57.069385844
500.0	74.032463563
